Time,Latitude,Longitude,Velocity,Acceleration,Quarter,StoppageType,DisposalType,Name,StoppageID
0.1,-37.8202008,144.9837503,1.773500085,0.663648486,3,Ball Up,Kick,Daniel,1
0.2,-37.8201999,144.9837524,1.808500051,0.585238338,3,Ball Up,Kick,Daniel,1
0.3,-37.8201987,144.9837563,2.137500048,1.261429787,3,Ball Up,Kick,Daniel,1
0.4,-37.8201972,144.9837594,2.396500111,1.593574286,3,Ball Up,Kick,Daniel,1
0.5,-37.8201964,144.9837618,2.436500072,1.295183659,3,Ball Up,Kick,Daniel,1
0.6,-37.8201952,144.983765,2.542500019,1.23639071,3,Ball Up,Kick,Daniel,1
0.7,-37.8201937,144.9837686,2.728500128,1.392292976,3,Ball Up,Kick,Daniel,1
0.8,-37.8201931,144.9837715,2.74450016,1.084222674,3,Ball Up,Kick,Daniel,1
0.9,-37.8201912,144.9837748,2.881500006,1.15566802,3,Ball Up,Kick,Daniel,1
1,-37.8201889,144.9837782,3.033500195,1.246753931,3,Ball Up,Kick,Daniel,1
1.1,-37.8201865,144.983782,3.247500181,1.470066428,3,Ball Up,Kick,Daniel,1
1.2,-37.8201841,144.9837841,3.209500074,1.007550836,3,Ball Up,Kick,Daniel,1
1.3,-37.8201815,144.9837878,3.327500105,1.050664067,3,Ball Up,Kick,Daniel,1
1.4,-37.8201791,144.9837914,3.426500082,1.03550005,3,Ball Up,Kick,Daniel,1
1.5,-37.8201765,144.9837952,3.551500082,1.089125037,3,Ball Up,Kick,Daniel,1
1.6,-37.8201742,144.9837979,3.502500057,0.694343805,3,Ball Up,Kick,Daniel,1
1.7,-37.8201719,144.9838014,3.517500162,0.558257818,3,Ball Up,Kick,Daniel,1
1.8,-37.8201689,144.9838043,3.607500076,0.643695354,3,Ball Up,Kick,Daniel,1
1.9,-37.820166,144.9838067,3.671500206,0.642773449,3,Ball Up,Kick,Daniel,1
2,-37.820164,144.9838099,3.652500153,0.434582055,3,Ball Up,Kick,Daniel,1
2.1,-37.8201616,144.983813,3.702500105,0.45093751,3,Ball Up,Kick,Daniel,1
2.2,-37.8201592,144.9838172,3.879500151,0.780703187,3,Ball Up,Kick,Daniel,1
2.3,-37.8201571,144.9838202,3.898500204,0.633027375,3,Ball Up,Kick,Daniel,1
2.4,-37.8201557,144.9838235,3.822500229,0.284773439,3,Ball Up,Kick,Daniel,1
2.5,-37.8201531,144.9838272,3.935500145,0.496082067,3,Ball Up,Kick,Daniel,1
2.6,-37.8201504,144.9838298,3.978500128,0.479562521,3,Ball Up,Kick,Daniel,1
2.7,-37.8201483,144.9838335,4.002500534,0.419671893,3,Ball Up,Kick,Daniel,1
2.8,-37.8201457,144.9838374,4.077500343,0.50225395,3,Ball Up,Kick,Daniel,1
2.9,-37.8201433,144.9838416,4.136500359,0.524191439,3,Ball Up,Kick,Daniel,1
3,-37.8201411,144.9838464,4.277500629,0.745644569,3,Ball Up,Kick,Daniel,1
3.1,-37.820139,144.9838491,4.200500488,0.366734385,3,Ball Up,Kick,Daniel,1
3.2,-37.8201364,144.9838533,4.322500229,0.580050826,3,Ball Up,Kick,Daniel,1
3.3,-37.8201337,144.9838564,4.333500385,0.462539077,3,Ball Up,Kick,Daniel,1
3.4,-37.8201308,144.983859,4.303500175,0.271906257,3,Ball Up,Kick,Daniel,1
3.5,-37.8201281,144.9838622,4.27450037,0.131429687,3,Ball Up,Kick,Daniel,1
3.6,-37.8201254,144.9838657,4.307500362,0.181074232,3,Ball Up,Kick,Daniel,1
3.7,-37.8201228,144.9838698,4.374500275,0.303308606,3,Ball Up,Kick,Daniel,1
3.8,-37.8201205,144.9838726,4.283500195,-1.56E-05,3,Ball Up,Kick,Daniel,1
3.9,-37.8201169,144.9838762,4.400500298,0.292488307,3,Ball Up,Kick,Daniel,1
4,-37.820114,144.9838787,4.378500462,0.164367199,3,Ball Up,Kick,Daniel,1
4.1,-37.8201108,144.9838815,4.40650034,0.193277359,3,Ball Up,Kick,Daniel,1
4.2,-37.8201084,144.9838845,4.320500374,-0.070039064,3,Ball Up,Kick,Daniel,1
4.3,-37.8201055,144.9838882,4.369500637,0.069968753,3,Ball Up,Kick,Daniel,1
4.4,-37.8201031,144.9838917,4.351500511,0.007476563,3,Ball Up,Kick,Daniel,1
4.5,-37.8201008,144.9838949,4.251500607,-0.244390637,3,Ball Up,Kick,Daniel,1
4.6,-37.8200984,144.9838992,4.290500641,-0.085792974,3,Ball Up,Kick,Daniel,1
4.7,-37.8200964,144.9839029,4.232500553,-0.209347665,3,Ball Up,Kick,Daniel,1
4.8,-37.8200944,144.9839061,4.059500217,-0.589511752,3,Ball Up,Kick,Daniel,1
4.9,-37.8200929,144.9839097,3.944500208,-0.729636729,3,Ball Up,Kick,Daniel,1
5,-37.8200907,144.9839143,3.989500046,-0.4347305,3,Ball Up,Kick,Daniel,1
5.1,-37.8200892,144.983919,4.040500164,-0.198550791,3,Ball Up,Kick,Daniel,1
5.2,-37.8200869,144.9839231,4.08550024,-0.036414064,3,Ball Up,Kick,Daniel,1
5.3,-37.8200843,144.9839269,4.18350029,0.217687517,3,Ball Up,Kick,Daniel,1
5.4,-37.8200823,144.9839296,4.103500366,-0.036734376,3,Ball Up,Kick,Daniel,1
5.5,-37.820081,144.9839328,3.937500238,-0.442550808,3,Ball Up,Kick,Daniel,1
5.6,-37.8200798,144.9839368,3.884500265,-0.46441409,3,Ball Up,Kick,Daniel,1
5.7,-37.8200789,144.9839407,3.853500128,-0.425812513,3,Ball Up,Kick,Daniel,1
5.8,-37.8200787,144.9839442,3.739500046,-0.604359388,3,Ball Up,Kick,Daniel,1
5.9,-37.8200777,144.983947,3.546500206,-0.935769558,3,Ball Up,Kick,Daniel,1
6,-37.8200764,144.9839507,3.497500181,-0.824328184,3,Ball Up,Kick,Daniel,1
6.1,-37.8200753,144.9839535,3.362500191,-0.955746114,3,Ball Up,Kick,Daniel,1
6.2,-37.820074,144.9839562,3.214500189,-1.086812496,3,Ball Up,Kick,Daniel,1
6.3,-37.8200737,144.983959,3.068500042,-1.180109382,3,Ball Up,Kick,Daniel,1
6.4,-37.8200735,144.9839618,2.928500175,-1.23508215,3,Ball Up,Kick,Daniel,1
6.5,-37.8200719,144.9839623,2.638499975,-1.65131259,3,Ball Up,Kick,Daniel,1
6.6,-37.8200701,144.9839627,2.453500032,-1.700984478,3,Ball Up,Kick,Daniel,1
6.7,-37.820069,144.9839632,2.220499992,-1.858238339,3,Ball Up,Kick,Daniel,1
6.8,-37.820068,144.9839637,2.020499945,-1.893679738,3,Ball Up,Kick,Daniel,1
6.9,-37.8200669,144.983965,1.921500087,-1.667761803,3,Ball Up,Kick,Daniel,1
7,-37.8200657,144.9839648,1.788500071,-1.583324313,3,Ball Up,Kick,Daniel,1
7.1,-37.8200633,144.9839642,1.909500003,-0.884996116,3,Ball Up,Kick,Daniel,1
7.2,-37.8200616,144.983964,1.942500114,-0.581250012,3,Ball Up,Kick,Daniel,1
7.3,-37.8200605,144.9839644,1.838500023,-0.695937514,3,Ball Up,Kick,Daniel,1
7.4,-37.8200593,144.9839647,1.735500097,-0.779453158,3,Ball Up,Kick,Daniel,1
7.5,-37.8200584,144.9839644,1.600499988,-0.922089875,3,Ball Up,Kick,Daniel,1
7.6,-37.8200562,144.9839628,1.745500088,-0.32907033,3,Ball Up,Kick,Daniel,1
7.7,-37.8200541,144.9839606,1.983500004,0.348195314,3,Ball Up,Kick,Daniel,1
7.8,-37.8200531,144.9839588,2.02850008,0.373648465,3,Ball Up,Kick,Daniel,1
7.9,-37.8200523,144.9839579,1.882500052,-0.084761724,3,Ball Up,Kick,Daniel,1
8,-37.820051,144.9839566,1.828500032,-0.19857423,3,Ball Up,Kick,Daniel,1
8.1,-37.8200499,144.9839553,1.77850008,-0.273933619,3,Ball Up,Kick,Daniel,1
8.2,-37.8200477,144.9839541,1.901500106,0.102046877,3,Ball Up,Kick,Daniel,1
8.3,-37.820046,144.9839537,1.926500082,0.139035165,3,Ball Up,Kick,Daniel,1
8.4,-37.8200448,144.9839543,1.836500049,-0.120722659,3,Ball Up,Kick,Daniel,1
8.5,-37.820043,144.9839539,1.828500032,-0.110542975,3,Ball Up,Kick,Daniel,1
8.6,-37.8200415,144.9839543,1.815500021,-0.115410164,3,Ball Up,Kick,Daniel,1
8.7,-37.8200396,144.9839543,1.848500013,-0.004058594,3,Ball Up,Kick,Daniel,1
8.8,-37.820037,144.9839556,2.067500114,0.544453144,3,Ball Up,Kick,Daniel,1
8.9,-37.8200355,144.9839557,2.043499947,0.348339856,3,Ball Up,Kick,Daniel,1
9,-37.8200342,144.9839558,1.938500047,-0.001242188,3,Ball Up,Kick,Daniel,1
9.1,-37.8200325,144.9839563,1.913500071,-0.063433595,3,Ball Up,Kick,Daniel,1
9.2,-37.8200306,144.9839564,1.924500108,-0.020078126,3,Ball Up,Kick,Daniel,1
9.3,-37.8200293,144.9839559,1.851500034,-0.197558597,3,Ball Up,Kick,Daniel,1
9.4,-37.8200279,144.9839573,1.817499995,-0.23317188,3,Ball Up,Kick,Daniel,1
9.5,-37.8200273,144.9839581,1.666500092,-0.552378953,3,Ball Up,Kick,Daniel,1
9.6,-37.8200265,144.9839591,1.5625,-0.674285173,3,Ball Up,Kick,Daniel,1
9.7,-37.8200259,144.9839596,1.413500071,-0.878214896,3,Ball Up,Kick,Daniel,1
9.8,-37.8200248,144.9839605,1.381500006,-0.738664091,3,Ball Up,Kick,Daniel,1
9.9,-37.820024,144.9839609,1.292500019,-0.776500046,3,Ball Up,Kick,Daniel,1
10,-37.8200234,144.983961,1.17050004,-0.887375057,3,Ball Up,Kick,Daniel,1
10.1,-37.8200223,144.9839612,1.153499961,-0.708031297,3,Ball Up,Kick,Daniel,1
10.2,-37.820021,144.9839615,1.190500021,-0.438523471,3,Ball Up,Kick,Daniel,1
10.3,-37.8200211,144.983962,1.032500029,-0.723894536,3,Ball Up,Kick,Daniel,1
10.4,-37.8200208,144.983962,0.871500075,-0.945421934,3,Ball Up,Kick,Daniel,1
10.5,-37.8200208,144.9839621,0.694500029,-1.151566505,3,Ball Up,Kick,Daniel,1
10.6,-37.8200208,144.9839622,0.551500022,-1.22117579,3,Ball Up,Kick,Daniel,1
10.7,-37.8200208,144.9839623,0.436500013,-1.20338285,3,Ball Up,Kick,Daniel,1
10.8,-37.8200204,144.9839623,0.387500018,-1.025039077,3,Ball Up,Kick,Daniel,1
10.9,-37.8200202,144.9839624,0.33950001,-0.888781309,3,Ball Up,Kick,Daniel,1
11,-37.8200201,144.9839624,0.289499998,-0.791585982,3,Ball Up,Kick,Daniel,1
11.1,-37.8200201,144.9839624,0.216499999,-0.776191413,3,Ball Up,Kick,Daniel,1
11.2,-37.8200201,144.9839624,0.162499994,-0.717144549,3,Ball Up,Kick,Daniel,1
11.3,-37.8200201,144.9839623,0.12250001,-0.637859404,3,Ball Up,Kick,Daniel,1
11.4,-37.8200201,144.9839622,0.091500007,-0.555894554,3,Ball Up,Kick,Daniel,1
11.5,-37.8200202,144.9839621,0.068500005,-0.474421889,3,Ball Up,Kick,Daniel,1
11.6,-37.8200205,144.9839621,0.051500004,-0.398316413,3,Ball Up,Kick,Daniel,1
11.7,-37.8200207,144.983962,0.038500004,-0.3312383,3,Ball Up,Kick,Daniel,1
11.8,-37.8200209,144.9839619,0.0285,-0.273429692,3,Ball Up,Kick,Daniel,1
11.9,-37.8200212,144.9839617,0.021500001,-0.222574234,3,Ball Up,Kick,Daniel,1
12,-37.8200214,144.9839615,0.0165,-0.179433599,3,Ball Up,Kick,Daniel,1
12.1,-37.8200217,144.9839611,0.098500006,0.070421882,3,Ball Up,Kick,Daniel,1
12.2,-37.8200219,144.9839607,0.171499997,0.235316411,3,Ball Up,Kick,Daniel,1
12.3,-37.8200221,144.9839601,0.244500011,0.358988285,3,Ball Up,Kick,Daniel,1
12.4,-37.8200223,144.9839595,0.305500001,0.421742201,3,Ball Up,Kick,Daniel,1
12.5,-37.8200224,144.983959,0.345500022,0.416308612,3,Ball Up,Kick,Daniel,1
12.6,-37.8200223,144.9839586,0.345500022,0.312234402,3,Ball Up,Kick,Daniel,1
12.7,-37.8200231,144.9839586,0.405500025,0.384175807,3,Ball Up,Kick,Daniel,1
12.8,-37.8200237,144.9839586,0.457500011,0.418132842,3,Ball Up,Kick,Daniel,1
12.9,-37.8200242,144.9839586,0.484500021,0.381101578,3,Ball Up,Kick,Daniel,1
13,-37.8200248,144.9839588,0.536500037,0.415828139,3,Ball Up,Kick,Daniel,1
13.1,-37.8200251,144.9839585,0.510500073,0.246871099,3,Ball Up,Kick,Daniel,1
13.2,-37.8200254,144.9839582,0.486500025,0.125156254,3,Ball Up,Kick,Daniel,1
13.3,-37.8200256,144.9839575,0.505500019,0.141367197,3,Ball Up,Kick,Daniel,1
13.4,-37.8200257,144.9839567,0.53550005,0.181027353,3,Ball Up,Kick,Daniel,1
13.5,-37.8200258,144.9839558,0.581500053,0.25077346,3,Ball Up,Kick,Daniel,1
13.6,-37.8200262,144.9839547,0.661500037,0.388082057,3,Ball Up,Kick,Daniel,1
13.7,-37.8200264,144.9839538,0.71450007,0.423562527,3,Ball Up,Kick,Daniel,1
13.8,-37.8200266,144.9839528,0.753500044,0.415171891,3,Ball Up,Kick,Daniel,1
13.9,-37.8200272,144.9839522,0.564500034,-0.1611211,3,Ball Up,Kick,Daniel,1
14,-37.8200274,144.9839516,0.423500001,-0.47334376,3,Ball Up,Kick,Daniel,1
14.1,-37.8200274,144.9839511,0.317499995,-0.620007813,3,Ball Up,Kick,Daniel,1
14.2,-37.8200273,144.9839505,0.238499999,-0.662507832,3,Ball Up,Kick,Daniel,1
14.3,-37.8200271,144.9839499,0.178499997,-0.646882832,3,Ball Up,Kick,Daniel,1
14.4,-37.8200266,144.9839491,0.134499997,-0.59516412,3,Ball Up,Kick,Daniel,1
14.5,-37.8200262,144.9839487,0.100500003,-0.531375051,3,Ball Up,Kick,Daniel,1
14.6,-37.8200257,144.9839482,0.075500004,-0.461031258,3,Ball Up,Kick,Daniel,1
14.7,-37.8200254,144.9839478,0.056500003,-0.393273443,3,Ball Up,Kick,Daniel,1
14.8,-37.8200253,144.9839475,0.042500004,-0.329957038,3,Ball Up,Kick,Daniel,1
14.9,-37.8200251,144.9839471,0.031500001,-0.274968773,3,Ball Up,Kick,Daniel,1
15,-37.8200253,144.9839467,0.023500001,-0.226226568,3,Ball Up,Kick,Daniel,1
15.1,-37.8200254,144.9839466,0.0175,-0.184671879,3,Ball Up,Kick,Daniel,1
15.2,-37.8200255,144.9839465,0.0135,-0.148503914,3,Ball Up,Kick,Daniel,1
15.3,-37.8200257,144.9839466,0.010500001,-0.118878908,3,Ball Up,Kick,Daniel,1
15.4,-37.8200261,144.9839464,0.0075,-0.09666016,3,Ball Up,Kick,Daniel,1
15.5,-37.8200265,144.9839466,0.0055,-0.077496096,3,Ball Up,Kick,Daniel,1
15.6,-37.8200268,144.9839464,0.0045,-0.060625002,3,Ball Up,Kick,Daniel,1
15.7,-37.8200272,144.9839462,0.0035,-0.047968753,3,Ball Up,Kick,Daniel,1
15.8,-37.8200276,144.9839463,0.0025,-0.038476564,3,Ball Up,Kick,Daniel,1
15.9,-37.8200279,144.9839464,0.0015,-0.031359378,3,Ball Up,Kick,Daniel,1
16,-37.8200281,144.9839465,0.0015,-0.023519533,3,Ball Up,Kick,Daniel,1
16.1,-37.8200286,144.9839466,0.0015,-0.017640626,3,Ball Up,Kick,Daniel,1
16.2,-37.8200289,144.9839471,5.00E-04,-0.01573047,3,Ball Up,Kick,Daniel,1
16.3,-37.8200296,144.9839477,0.228500009,0.558199227,3,Ball Up,Kick,Daniel,1
16.4,-37.8200301,144.9839484,0.401500016,0.85115236,3,Ball Up,Kick,Daniel,1
16.5,-37.8200303,144.9839491,0.500500023,0.885867238,3,Ball Up,Kick,Daniel,1
16.6,-37.8200307,144.9839492,0.512500048,0.694402397,3,Ball Up,Kick,Daniel,1
16.7,-37.8200306,144.9839494,0.462500006,0.395804703,3,Ball Up,Kick,Daniel,1
16.8,-37.8200307,144.9839497,0.423500001,0.199355483,3,Ball Up,Kick,Daniel,1
0.1,-37.8198259,144.9829439,1.889500022,0.522308648,2,Throw In,Kick,Luke,2
0.2,-37.8198262,144.9829421,1.871500015,0.346734405,2,Throw In,Kick,Luke,2
0.3,-37.8198267,144.9829405,1.803500056,0.090050787,2,Throw In,Kick,Luke,2
0.4,-37.8198268,144.9829375,1.932500005,0.390039086,2,Throw In,Kick,Luke,2
0.5,-37.8198277,144.9829351,2.038500071,0.557531297,2,Throw In,Kick,Luke,2
0.6,-37.8198289,144.9829336,2.03550005,0.410648465,2,Throw In,Kick,Luke,2
0.7,-37.8198289,144.9829307,2.080500126,0.420488298,2,Throw In,Kick,Luke,2
0.8,-37.8198289,144.9829275,2.188500166,0.585367203,2,Throw In,Kick,Luke,2
0.9,-37.8198291,144.9829252,2.201500177,0.471527368,2,Throw In,Kick,Luke,2
1,-37.8198297,144.9829229,2.199500084,0.348648459,2,Throw In,Kick,Luke,2
1.1,-37.8198304,144.9829204,2.233500004,0.346488297,2,Throw In,Kick,Luke,2
1.2,-37.8198311,144.9829177,2.286499977,0.392367214,2,Throw In,Kick,Luke,2
1.3,-37.8198325,144.9829158,2.293500185,0.311777353,2,Throw In,Kick,Luke,2
1.4,-37.819833,144.9829134,2.277500153,0.193835944,2,Throw In,Kick,Luke,2
1.5,-37.8198335,144.9829098,2.429500103,0.525378942,2,Throw In,Kick,Luke,2
1.6,-37.8198334,144.9829069,2.483500004,0.529035211,2,Throw In,Kick,Luke,2
1.7,-37.8198338,144.982905,2.370500088,0.114277348,2,Throw In,Kick,Luke,2
1.8,-37.8198336,144.9829021,2.375499964,0.098210946,2,Throw In,Kick,Luke,2
1.9,-37.8198343,144.9828987,2.485500097,0.348660171,2,Throw In,Kick,Luke,2
2,-37.8198352,144.9828971,2.362500191,-0.046003908,2,Throw In,Kick,Luke,2
2.1,-37.8198355,144.9828934,2.478500128,0.255496114,2,Throw In,Kick,Luke,2
2.2,-37.8198357,144.9828902,2.551500082,0.374125004,2,Throw In,Kick,Luke,2
2.3,-37.8198357,144.9828881,2.450500011,0.028093752,2,Throw In,Kick,Luke,2
2.4,-37.8198362,144.9828854,2.417500019,-0.061429691,2,Throw In,Kick,Luke,2
2.5,-37.8198366,144.9828827,2.39350009,-0.106074221,2,Throw In,Kick,Luke,2
2.6,-37.8198374,144.9828802,2.379500151,-0.1145586,2,Throw In,Kick,Luke,2
2.7,-37.8198383,144.9828781,2.321500063,-0.230921879,2,Throw In,Kick,Luke,2
2.8,-37.8198397,144.9828758,2.32249999,-0.170691416,2,Throw In,Kick,Luke,2
2.9,-37.8198399,144.9828737,2.227499962,-0.365519553,2,Throw In,Kick,Luke,2
3,-37.8198407,144.9828715,2.200500011,-0.341640651,2,Throw In,Kick,Luke,2
3.1,-37.8198407,144.9828696,2.091500044,-0.528730512,2,Throw In,Kick,Luke,2
3.2,-37.8198422,144.9828675,2.13650012,-0.284050792,2,Throw In,Kick,Luke,2
3.3,-37.8198431,144.9828657,2.100500107,-0.303039074,2,Throw In,Kick,Luke,2
3.4,-37.8198448,144.9828648,2.083500147,-0.269781262,2,Throw In,Kick,Luke,2
3.5,-37.8198443,144.9828634,1.865500093,-0.74733597,2,Throw In,Kick,Luke,2
3.6,-37.8198448,144.9828625,1.671500087,-1.045503974,2,Throw In,Kick,Luke,2
3.7,-37.8198456,144.9828615,1.57249999,-1.031628966,2,Throw In,Kick,Luke,2
3.8,-37.8198462,144.9828601,1.536499977,-0.863722682,2,Throw In,Kick,Luke,2
3.9,-37.8198472,144.982859,1.560500026,-0.587792993,2,Throw In,Kick,Luke,2
4,-37.8198474,144.9828582,1.454500079,-0.705847681,2,Throw In,Kick,Luke,2
4.1,-37.8198479,144.9828571,1.408500075,-0.644386768,2,Throw In,Kick,Luke,2
4.2,-37.8198483,144.9828565,1.326500058,-0.68829298,2,Throw In,Kick,Luke,2
4.3,-37.819849,144.9828555,1.328500032,-0.511222661,2,Throw In,Kick,Luke,2
4.4,-37.8198498,144.9828545,1.345499992,-0.340917975,2,Throw In,Kick,Luke,2
4.5,-37.8198504,144.9828538,1.317499995,-0.325691432,2,Throw In,Kick,Luke,2
4.6,-37.819851,144.982853,1.288500071,-0.31676954,2,Throw In,Kick,Luke,2
4.7,-37.8198515,144.9828516,1.30250001,-0.202578127,2,Throw In,Kick,Luke,2
4.8,-37.8198518,144.9828502,1.310500026,-0.1319336,2,Throw In,Kick,Luke,2
4.9,-37.8198514,144.9828487,1.291499972,-0.146453127,2,Throw In,Kick,Luke,2
5,-37.8198516,144.9828476,1.233500004,-0.254839867,2,Throw In,Kick,Luke,2
5.1,-37.819852,144.9828468,1.153499961,-0.391132832,2,Throw In,Kick,Luke,2
5.2,-37.8198523,144.9828455,1.136500001,-0.33585158,2,Throw In,Kick,Luke,2
5.3,-37.8198524,144.9828439,1.180500031,-0.14189063,2,Throw In,Kick,Luke,2
5.4,-37.8198524,144.9828425,1.196500063,-0.06641797,2,Throw In,Kick,Luke,2
5.5,-37.8198531,144.9828413,1.199499965,-0.042316407,2,Throw In,Kick,Luke,2
5.6,-37.8198533,144.98284,1.189499974,-0.056738283,2,Throw In,Kick,Luke,2
5.7,-37.8198538,144.9828385,1.236500025,0.074945316,2,Throw In,Kick,Luke,2
5.8,-37.8198536,144.9828368,1.272500038,0.146210939,2,Throw In,Kick,Luke,2
5.9,-37.8198533,144.9828353,1.294499993,0.164660171,2,Throw In,Kick,Luke,2
6,-37.8198534,144.982834,1.275500059,0.075996101,2,Throw In,Kick,Luke,2
6.1,-37.8198537,144.9828334,1.168500066,-0.210500017,2,Throw In,Kick,Luke,2
6.2,-37.8198538,144.9828322,1.135500073,-0.240375012,2,Throw In,Kick,Luke,2
6.3,-37.8198537,144.9828305,1.19749999,-0.02528125,2,Throw In,Kick,Luke,2
6.4,-37.819854,144.9828293,1.217499971,0.031039065,2,Throw In,Kick,Luke,2
6.5,-37.819854,144.9828279,1.263499975,0.138281256,2,Throw In,Kick,Luke,2
6.6,-37.8198544,144.9828264,1.30250001,0.201210946,2,Throw In,Kick,Luke,2
6.7,-37.8198547,144.9828253,1.271499991,0.073410161,2,Throw In,Kick,Luke,2
6.8,-37.8198546,144.9828239,1.281499982,0.080058597,2,Throw In,Kick,Luke,2
